3931	1514	-1	6	-1	-1
3932	1512	-1	5	30	2
3933	1511	-1	7	34	2
3934	1510	8	5	27	1
3935	2867	1	7	28	2
3936	1509	-1	8	27	2
3937	1509	-1	5	42	1
3938	1509	-1	7	24	2
3939	1508	-1	4	32	1
3940	1507	-1	8	34	2
3941	1507	-1	8	29	1
3942	1506	-1	6	43	2
3943	1504	-1	6	-1	-1
3944	2859	-1	6	30	2
3945	2859	-1	5	39	1
3946	1502	-1	4	40	1
3947	1501	-1	8	33	2
3948	1500	-1	7	26	2
3949	1500	-1	4	-1	-1
3950	1498	-1	6	28	2
3951	2851	8	9	38	1
3952	1497	-1	7	44	2
3953	1496	-1	6	39	1
3954	1495	-1	7	-1	-1
3955	1495	-1	5	33	1
3956	1495	-1	6	43	2
3957	1494	-1	7	-1	-1
3958	1493	-1	5	-1	-1
3959	1492	-1	6	40	2
3960	1491	0	6	23	2
3961	1491	-1	6	39	2
3962	1491	-1	4	-1	-1
3963	1490	-1	7	26	2
3964	1490	-1	5	29	2
3965	1488	0	7	38	2
3966	2832	-1	5	35	2
3967	1485	-1	8	-1	-1
3968	2831	7	8	35	2
3969	1483	-1	5	21	2
3970	1482	-1	5	-1	-1
3971	1482	2	8	22	2
3972	1482	-1	4	31	2
3973	1482	-1	6	31	1
3974	1481	-1	6	24	2
3975	1481	-1	3	43	2
3976	1480	-1	8	32	2
3977	1479	-1	7	25	2
3978	1478	2	5	29	2
3979	1475	5	7	28	2
3980	1475	-1	4	38	2
3981	1475	-1	6	28	2
3982	1474	-1	5	21	2
3983	1474	-1	5	27	2
3984	1472	-1	7	-1	-1
3985	1469	6	7	28	2
3986	1469	-1	5	24	2
3987	1468	-1	3	-1	-1
3988	1467	-1	8	46	2
3989	1468	-1	8	35	2
3990	1467	-1	8	30	2
3991	1467	-1	6	30	2
3992	1467	-1	6	23	2
3993	1467	-1	4	-1	-1
3994	1466	-1	6	33	1
3995	1465	-1	7	44	2
3996	1465	0	7	43	1
3997	1464	-1	6	31	2
3998	1464	-1	8	37	1
3999	1464	-1	4	-1	-1
4000	1464	-1	7	36	2
4001	1463	-1	5	39	2
4002	1463	-1	7	24	2
4003	1463	0	5	24	2
4004	1462	-1	8	24	2
4005	1462	-1	8	30	2
4006	1461	-1	5	24	2
4007	1461	-1	6	31	2
4008	1460	-1	4	25	1
4009	1460	2	6	25	2
4010	1460	-1	7	25	2
4011	1456	-1	6	24	2
4012	1456	-1	7	29	2
4013	2765	-1	6	30	2
4014	1454	-1	7	25	1
4015	1454	-1	6	25	2
4016	1453	-1	8	49	1
4017	1453	-1	7	28	2
4018	1452	-1	6	-1	-1
4019	1451	-1	6	-1	-1
4020	1450	-1	7	25	2
4021	1450	-1	7	35	2
4022	1447	-1	7	31	2
4023	1447	-1	7	45	2
4024	1447	-1	7	34	2
4025	1445	-1	8	37	2
4026	1443	1	7	43	2
4027	2734	9	8	38	2
4028	1441	-1	4	-1	-1
4029	1441	3	7	28	2
4030	1440	-1	6	-1	-1
4031	2731	-1	7	35	1
4032	1440	-1	5	-1	-1
4033	1438	-1	5	31	2
4034	1438	-1	7	49	2
4035	1437	-1	5	36	1
4036	2720	-1	6	25	1
4037	1436	-1	5	-1	-1
4038	1436	-1	5	-1	-1
4039	2716	-1	7	27	2
4040	1434	-1	5	37	1
4041	1434	2	6	28	2
4042	1431	-1	6	24	2
4043	1431	-1	4	-1	-1
4044	1431	-1	6	19	2
4045	1430	-1	5	22	1
4046	1430	-1	6	-1	-1
4047	1430	-1	8	41	2
4048	1430	-1	8	34	1
4049	1429	-1	6	25	2
4050	1428	-1	6	-1	-1
4051	1428	-1	5	-1	-1
4052	1428	-1	9	28	1
4053	1427	-1	6	26	2
4054	2696	0	7	29	2
4055	1426	0	4	47	2
4056	1426	-1	7	31	2
4057	1425	-1	6	-1	-1
4058	1425	-1	5	35	2
4059	1425	-1	5	-1	-1
4060	1425	-1	8	22	1
4061	1423	-1	7	51	2
4062	1423	-1	8	25	1
4063	2688	0	9	23	1
4064	2687	3	7	32	2
4065	2687	-1	7	33	2
4066	2687	2	9	32	2
4067	1419	0	7	32	2
4068	1417	-1	6	38	1
4069	2675	1	8	30	2
4070	1415	-1	6	-1	-1
4071	2673	-1	8	31	2
4072	1414	-1	4	-1	-1
4073	1414	0	5	36	1
4074	1413	-1	5	-1	-1
4075	1412	-1	6	25	2
4076	1411	-1	3	-1	-1
4077	1411	-1	8	43	2
4078	1411	-1	4	-1	-1
4079	1411	-1	7	49	2
4080	1410	-1	7	23	2
4081	1409	-1	7	26	2
4082	1408	1	6	40	2
4083	1407	-1	8	34	2
4084	2655	5	9	29	1
4085	2655	-1	4	-1	-1
4086	1405	-1	5	29	2
4087	1405	1	6	27	2
4088	1405	-1	8	25	2
4089	2651	7	5	31	1
4090	2649	-1	6	40	2
4091	1404	-1	6	40	2
4092	1403	-1	3	36	2
4093	1403	-1	5	26	2
4094	1402	-1	3	25	2
4095	1400	-1	11	37	2
4096	2644	-1	8	31	2
4097	1400	-1	8	41	1
4098	1400	-1	7	37	1
4099	1398	-1	6	36	2
4100	1398	2	8	39	2
4101	1396	-1	7	31	2
4102	1395	-1	4	27	2
4103	1395	0	8	-1	-1
4104	1395	-1	5	47	2
4105	1394	-1	3	-1	-1
4106	1394	-1	6	37	2
4107	1391	-1	5	26	2
4108	1390	2	7	25	2
4109	1389	2	6	27	1
4110	1388	-1	6	25	2
4111	1387	3	9	42	1
4112	1386	-1	6	-1	-1
4113	1386	0	4	31	2
4114	1385	-1	7	42	1
4115	2620	8	9	32	2
4116	1383	-1	4	-1	-1
4117	1382	-1	5	22	2
4118	1381	0	6	31	2
4119	1381	-1	3	22	1
4120	1381	-1	6	36	2
4121	1381	-1	7	-1	-1
4122	1381	-1	7	24	2
4123	1380	-1	7	35	2
4124	1380	-1	6	33	1
4125	1381	-1	8	31	1
4126	1380	-1	4	-1	-1
4127	1379	-1	4	26	2
4128	1378	-1	6	29	2
4129	1378	1	9	28	2
4130	1376	-1	7	36	1
4131	2607	-1	6	31	2
4132	1376	-1	6	36	2
4133	1375	-1	5	27	2
4134	1375	-1	9	-1	-1
4135	1375	-1	6	24	2
4136	1375	-1	6	53	2
4137	1374	0	7	23	1
4138	2604	-1	7	33	2
4139	2603	-1	6	24	2
4140	2602	-1	8	34	2
4141	1372	-1	5	28	2
4142	1372	-1	8	47	2
4143	1371	-1	6	43	2
4144	1371	2	7	27	2
4145	1371	-1	8	27	2
4146	1371	-1	6	25	2
4147	1371	-1	7	-1	-1
4148	1368	-1	7	25	2
4149	1368	-1	8	22	1
4150	2594	-1	7	32	2
4151	1365	-1	7	-1	-1
4152	1365	-1	5	27	1
4153	1365	-1	3	-1	-1
4154	1363	-1	7	-1	-1
4155	1363	-1	7	27	2
4156	1363	2	6	26	2
4157	1362	5	8	26	2
4158	1361	-1	5	32	1
4159	1361	-1	6	-1	-1
4160	1361	0	4	25	2
4161	1360	-1	4	19	2
4162	2581	-1	6	29	2
4163	1359	-1	6	31	2
4164	2581	-1	6	33	2
4165	1357	-1	7	38	1
4166	1356	-1	6	32	1
4167	2578	3	6	32	1
4168	1355	-1	6	36	2
4169	1355	-1	7	29	1
4170	1354	7	7	29	1
4171	1353	-1	5	24	2
4172	2572	-1	6	25	1
4173	2558	-1	9	28	2
4174	2556	-1	7	30	2
4175	2551	-1	6	30	2
4176	2548	1	6	32	1
4177	1352	-1	7	26	2
4178	1352	1	6	44	1
4179	1351	1	6	30	2
4180	2544	0	7	30	2
4181	1349	-1	4	25	2
4182	1348	-1	6	31	1
4183	1345	-1	6	25	2
4184	1343	-1	5	23	2
4185	1342	10	7	30	1
4186	1342	-1	6	30	2
4187	1337	-1	5	39	2
4188	2528	-1	7	34	2
4189	1336	-1	7	38	2
4190	1336	-1	3	26	2
4191	1335	-1	6	28	2
4192	1333	-1	5	48	2
4193	1333	-1	6	43	2
4194	1332	-1	6	-1	-1
4195	1331	-1	6	42	2
4196	1331	-1	6	-1	-1
4197	1331	-1	6	23	2
4198	1331	-1	7	46	2
4199	1331	0	6	36	2
4200	1330	-1	5	-1	-1
4201	1330	-1	8	45	2
4202	1329	-1	7	37	2
4203	1328	-1	6	38	2
4204	1328	-1	5	-1	-1
4205	1328	-1	7	30	2
4206	1328	-1	5	27	2
4207	1328	-1	6	36	2
4208	1328	-1	6	30	2
4209	1327	0	6	29	2
4210	1326	-1	7	35	2
4211	1326	2	7	26	2
4212	1325	-1	5	43	2
4213	2509	-1	7	30	2
4214	1324	-1	4	35	2
4215	1323	-1	5	-1	-1
4216	1323	-1	7	32	2
4217	2507	0	7	-1	-1
4218	2507	-1	8	35	1
4219	1322	3	6	29	2
4220	1322	3	8	29	1
4221	1322	2	5	31	1
4222	1321	-1	7	31	2
4223	1321	-1	5	-1	-1
4224	2503	1	8	31	2
4225	1319	-1	5	-1	-1
4226	1318	-1	3	-1	-1
4227	2500	1	5	30	2
4228	1318	-1	7	-1	-1
4229	1317	-1	4	42	2
4230	1317	6	5	32	2
4231	2498	3	5	36	1
4232	1315	-1	6	31	2
4233	1315	-1	7	-1	-1
4234	1314	-1	6	-1	-1
4235	1314	-1	5	-1	-1
4236	1314	-1	5	-1	-1
4237	1314	-1	4	35	1
4238	2490	4	7	28	2
4239	1312	-1	5	23	1
4240	1312	2	8	33	2
4241	1312	-1	6	25	2
4242	1311	-1	6	41	2
4243	1311	-1	7	24	1
4244	1310	-1	4	-1	-1
4245	1310	-1	9	32	1
4246	2482	8	8	37	2
4247	1308	-1	5	25	2
4248	1308	0	6	29	1
4249	1307	2	8	23	1
4250	1307	-1	7	25	2
4251	2476	-1	6	25	1
4252	1306	-1	5	-1	-1
4253	1306	-1	6	31	2
4254	1306	2	6	22	1
4255	1305	-1	6	39	2
4256	2471	7	5	38	2
4257	1304	-1	7	-1	-1
4258	1302	1	6	28	2
4259	1302	-1	4	-1	-1
4260	1302	-1	6	27	2
4261	1302	2	6	27	2
4262	2465	5	8	35	1
4263	1301	-1	6	-1	-1
4264	1300	-1	6	42	2
4265	1299	-1	6	-1	-1
4266	1299	-1	3	30	2
4267	1296	-1	9	-1	-1
4268	1295	-1	6	46	2
4269	1295	-1	7	48	2
4270	1294	-1	7	35	2
4271	1293	-1	7	33	2
4272	1292	-1	7	36	2
4273	1292	-1	7	-1	-1
4274	1291	-1	6	-1	-1
4275	1291	-1	6	-1	-1
4276	1291	-1	6	34	1
4277	1290	-1	7	43	2
4278	1288	-1	5	35	2
4279	2443	-1	7	41	2
4280	1287	-1	6	25	2
4281	1287	-1	4	-1	-1
4282	1285	-1	4	-1	-1
4283	1283	-1	2	-1	-1
4284	1283	1	6	22	2
4285	1282	-1	6	30	2
4286	1282	-1	6	31	1
4287	1280	-1	6	20	2
4288	1276	2	7	32	1
4289	1272	-1	7	47	1
4290	1272	-1	9	-1	-1
4291	1269	-1	2	-1	-1
4292	1269	-1	6	-1	-1
4293	1269	-1	6	31	2
4294	1269	4	7	32	2
4295	1269	-1	7	32	2
4296	1269	-1	8	26	2
4297	1269	4	7	30	1
4298	1268	-1	7	34	2
4299	1268	-1	6	45	2
4300	2423	-1	6	30	2
4301	1266	-1	6	29	1
4302	1266	-1	3	-1	-1
4303	2421	-1	5	35	2
4304	1265	-1	7	45	2
4305	1264	-1	5	26	2
4306	1264	-1	7	33	2
4307	1263	-1	5	45	1
4308	1263	-1	6	31	2
4309	1263	0	4	34	2
4310	1262	-1	7	24	1
4311	1262	0	10	22	1
4312	1262	3	8	22	1
4313	1261	-1	7	-1	-1
4314	2413	4	8	30	2
4315	1260	-1	7	36	2
4316	1260	-1	4	26	2
4317	2412	1	7	31	2
4318	1260	-1	7	-1	-1
4319	1260	-1	6	-1	-1
4320	2411	4	7	35	1
4321	1259	-1	5	-1	-1
4322	1257	-1	6	-1	-1
4323	1257	-1	7	35	2
4324	1256	-1	6	-1	-1
4325	1256	-1	6	-1	-1
4326	1255	2	6	49	2
4327	1255	-1	6	41	2
4328	1254	-1	8	34	2
4329	1254	-1	7	33	1
4330	1254	-1	13	30	1
4331	1253	-1	7	30	2
4332	1251	5	6	25	1
4333	1251	-1	9	28	2
4334	1250	-1	4	-1	-1
4335	1249	2	10	27	2
4336	1249	-1	6	27	2
4337	1249	0	7	26	1
4338	1248	-1	5	43	1
4339	1247	-1	7	50	2
4340	1247	-1	4	-1	-1
4341	1247	-1	3	24	2
4342	1245	-1	3	-1	-1
4343	1245	-1	6	37	2
4344	1244	-1	5	30	1
4345	1241	1	7	30	1
4346	1241	-1	6	43	2
4347	1240	-1	7	24	2
4348	1240	-1	5	28	2
4349	1240	2	9	22	2
4350	1239	-1	6	24	2
4351	1239	-1	6	26	1
4352	1239	-1	6	-1	-1
4353	1237	-1	8	23	2
4354	1237	-1	5	-1	-1
4355	1236	-1	6	20	2
4356	1235	-1	7	21	2
4357	1233	-1	5	-1	-1
4358	1233	-1	3	36	2
4359	1233	9	5	27	1
4360	1233	-1	6	-1	-1
4361	1232	0	5	20	2
4362	1230	1	6	23	2
4363	1230	-1	6	42	2
4364	1229	-1	6	35	2
4365	1228	-1	3	24	2
4366	1228	-1	9	47	1
4367	1228	-1	5	26	2
4368	1228	-1	4	-1	-1
4369	1228	-1	7	25	2
4370	1227	-1	6	29	2
4371	1227	-1	6	26	2
4372	1227	0	11	26	2
4373	1226	-1	6	-1	-1
4374	1226	-1	6	-1	-1
4375	1226	-1	5	25	2
4376	1226	-1	5	28	2
4377	1225	-1	4	34	2
4378	1224	-1	6	23	2
4379	1224	-1	4	28	2
4380	1223	-1	6	45	2
4381	1223	-1	11	27	1
4382	1222	5	7	26	1
4383	1222	2	8	33	2
4384	1221	-1	8	-1	-1
4385	1219	0	7	26	1
4386	1219	-1	5	23	2
4387	1218	-1	7	-1	-1
4388	1215	-1	7	26	2
4389	1215	-1	6	24	2
4390	3176	7	8	30	2
4391	1213	-1	6	24	2
4392	1213	1	4	25	2
4393	1213	-1	4	44	2
4394	1212	-1	8	-1	-1
4395	1212	-1	7	25	2
4396	1212	-1	3	-1	-1
4397	1211	-1	6	23	2
4398	2912	3	8	34	2
4399	1210	2	6	35	2
4400	1209	-1	5	-1	-1
4401	1209	-1	5	25	2
4402	1207	-1	6	-1	-1
4403	2892	-1	6	33	2
4404	1207	-1	9	41	1
4405	1207	-1	6	43	2
4406	1206	1	5	25	2
4407	1206	-1	5	23	1
4408	1205	-1	6	31	2
4409	1205	-1	4	29	2
4410	1204	-1	9	30	1
4411	2869	4	7	36	2
4412	1204	-1	7	-1	-1
4413	1204	-1	9	38	2
4414	2868	0	9	30	1
4415	1203	6	6	35	2
4416	1202	-1	6	41	2
4417	2857	-1	4	33	1
4418	1200	-1	5	25	2
4419	1200	-1	7	-1	-1
4420	1200	-1	6	26	2
4421	2847	4	9	29	1
4422	2814	-1	7	30	2
4423	2810	14	7	31	2
4424	2804	4	9	33	2
4425	1191	-1	7	43	2
4426	1191	-1	6	49	1
4427	2771	-1	8	33	2
4428	1191	3	7	36	1
4429	1191	-1	4	-1	-1
4430	2764	-1	6	45	1
4431	1190	-1	6	33	2
4432	1189	-1	3	-1	-1
4433	1189	-1	5	28	2
4434	1188	-1	5	35	1
4435	1188	-1	5	-1	-1
4436	2732	2	7	32	1
4437	1187	-1	7	-1	-1
4438	1187	-1	5	38	1
4439	1187	-1	6	-1	-1
4440	2721	-1	3	-1	-1
4441	1186	-1	5	26	2
4442	1186	-1	7	29	2
4443	2696	-1	7	29	2
4444	2691	-1	7	33	2
4445	1183	-1	3	-1	-1
4446	1183	-1	5	30	2
4447	1183	-1	6	24	2
4448	1183	-1	4	-1	-1
4449	2683	-1	8	26	2
4450	1183	-1	9	-1	-1
4451	2681	2	7	37	2
4452	2671	-1	6	-1	-1
4453	2668	-1	7	28	2
4454	2658	-1	6	27	2
4455	1180	-1	6	-1	-1
4456	2648	-1	8	27	1
4457	1179	-1	6	-1	-1
4458	1179	-1	6	38	2
4459	1179	8	7	27	1
4460	2633	-1	3	-1	-1
4461	1178	-1	4	28	1
4462	1177	-1	7	-1	-1
4463	2618	7	9	-1	-1
4464	1176	-1	7	38	1
4465	2611	-1	8	37	2
4466	2611	-1	7	32	2
4467	1176	-1	6	40	2
4468	1176	-1	2	-1	-1
4469	1175	6	5	31	2
4470	1175	-1	3	-1	-1
4471	1175	-1	6	42	2
4472	2598	2	4	25	1
4473	2597	2	7	31	2
4474	2597	-1	6	41	2
4475	2592	4	9	30	2
4476	1173	-1	6	29	1
4477	2585	-1	7	44	1
4478	1172	-1	6	-1	-1
4479	1172	3	7	26	2
4480	2576	2	8	39	2
4481	2574	5	9	31	1
4482	2572	7	9	36	2
4483	1170	3	7	29	2
4484	2569	-1	8	32	2
4485	1169	-1	5	-1	-1
4486	2566	-1	8	30	2
4487	1168	-1	7	27	2
4488	2560	-1	8	32	2
4489	1167	-1	9	24	2
4490	1167	1	6	26	1
4491	2559	2	9	27	2
4492	1167	-1	6	-1	-1
4493	1166	-1	5	23	2
4494	1166	-1	5	31	2
4495	1166	-1	5	22	2
4496	2556	-1	8	32	2
4497	1165	-1	6	48	2
4498	1164	-1	4	-1	-1
4499	1163	-1	5	-1	-1
4500	1163	-1	5	27	2
4501	1162	6	4	49	1
4502	1161	-1	4	21	2
4503	1161	-1	2	-1	-1
4504	1161	-1	7	33	1
4505	1160	-1	3	-1	-1
4506	1160	-1	4	-1	-1
4507	1160	-1	6	41	2
4508	1160	-1	6	42	2
4509	1159	-1	6	32	2
4510	2541	-1	6	44	2
4511	2541	-1	7	25	2
4512	1156	-1	5	29	2
4513	1156	4	7	25	2
4514	1156	-1	7	25	2
4515	1156	-1	6	-1	-1
4516	1156	-1	11	-1	-1
4517	1155	-1	8	30	2
4518	1155	-1	2	-1	-1
4519	1154	-1	7	46	2
4520	1154	-1	8	36	1
4521	1152	-1	7	41	1
4522	1152	-1	3	20	2
4523	2526	-1	5	30	1
4524	1152	-1	9	50	1
4525	1151	-1	5	42	2
4526	1151	-1	5	23	1
4527	1150	-1	8	28	2
4528	1150	-1	8	30	2
4529	1149	-1	5	26	2
4530	1149	0	8	24	2
4531	1148	-1	6	41	2
4532	1148	-1	5	42	2
4533	2516	6	7	31	2
4534	1147	-1	6	45	2
4535	2511	-1	6	24	2
4536	1147	-1	3	25	1
4537	1146	-1	7	30	2
4538	2508	-1	7	40	2
4539	1146	-1	8	27	1
4540	1146	-1	6	-1	-1
4541	2507	-1	8	29	2
4542	1145	-1	5	27	2
4543	1145	-1	6	-1	-1
4544	1144	-1	4	23	2
4545	1144	-1	3	24	2
4546	1144	0	6	44	2
4547	1142	-1	6	37	2
4548	1142	-1	4	34	1
4549	1140	-1	4	22	2
4550	1140	-1	6	25	2
4551	1140	-1	8	30	2
4552	1139	-1	6	32	2
4553	1138	3	6	23	2
4554	2492	0	5	-1	-1
4555	1138	-1	7	25	1
4556	1137	0	11	32	2
4557	1137	-1	4	-1	-1
4558	1136	-1	7	52	2
4559	1135	-1	6	-1	-1
4560	1135	-1	4	-1	-1
4561	1135	-1	6	-1	-1
4562	1134	-1	5	-1	-1
4563	1133	1	8	40	2
4564	1133	-1	5	-1	-1
4565	1131	-1	4	21	2
4566	1131	-1	6	57	2
4567	1131	-1	6	22	2
4568	1130	-1	5	-1	-1
4569	1129	0	6	26	2
4570	2471	-1	7	33	1
4571	1128	-1	2	-1	-1
4572	1127	4	3	22	1
4573	1127	-1	7	23	2
4574	2467	-1	6	31	2
4575	1126	-1	4	-1	-1
4576	1125	-1	5	-1	-1
4577	1125	-1	6	24	2
4578	1124	-1	7	-1	-1
4579	2464	-1	12	-1	-1
4580	1123	-1	5	38	2
4581	1122	-1	6	-1	-1
4582	1122	-1	8	25	2
4583	1121	-1	8	30	2
4584	1120	-1	4	-1	-1
4585	1120	-1	5	32	2
4586	1119	-1	7	47	2
4587	1119	-1	5	-1	-1
4588	1119	-1	5	28	2
4589	1118	-1	6	26	1
4590	2454	-1	7	32	1
4591	2451	10	9	31	2
4592	1115	-1	6	-1	-1
4593	1115	1	6	28	2
4594	1114	-1	5	44	2
4595	1113	-1	7	27	1
4596	1113	-1	6	-1	-1
4597	1112	-1	4	22	2
4598	1112	-1	7	40	2
4599	1111	-1	7	22	2
4600	1111	2	7	26	2
4601	1110	3	11	51	1
4602	2443	6	6	28	2
4603	1110	-1	6	32	1
4604	1109	-1	5	-1	-1
4605	1109	-1	6	-1	-1
4606	1109	-1	6	25	2
4607	1108	-1	7	29	1
4608	1107	7	8	31	2
4609	1107	-1	4	-1	-1
4610	1107	-1	5	33	2
4611	1107	-1	6	34	2
4612	1107	-1	5	-1	-1
4613	1106	-1	5	20	2
4614	1105	-1	5	-1	-1
4615	1105	-1	5	27	2
4616	1104	-1	6	22	2
4617	1103	1	6	19	1
4618	1100	-1	9	37	1
4619	1100	-1	7	25	2
4620	1100	-1	8	34	1
4621	1099	-1	3	27	2
4622	1099	-1	5	25	2
4623	1099	-1	7	40	2
4624	2433	-1	6	29	2
4625	1098	-1	6	26	2
4626	1096	-1	7	-1	-1
4627	1096	-1	5	28	2
4628	1096	-1	4	-1	-1
4629	1096	-1	7	34	2
4630	1094	-1	4	20	2
4631	1093	-1	7	48	1
4632	1093	-1	6	32	2
4633	1092	-1	6	50	1
4634	1092	-1	4	24	2
4635	1092	-1	3	-1	-1
4636	1092	-1	4	-1	-1
4637	1091	-1	3	-1	-1
4638	1088	-1	7	-1	-1
4639	1087	-1	5	-1	-1
4640	1087	-1	6	-1	-1
4641	1086	2	8	47	2
4642	1086	-1	6	-1	-1
4643	1085	5	6	23	2
4644	1084	2	6	23	1
4645	1083	-1	5	-1	-1
4646	1083	-1	6	29	2
4647	1083	-1	3	23	2
4648	1083	2	6	24	2
4649	1082	-1	7	38	2
4650	1080	-1	6	39	2
4651	2419	-1	6	28	2
4652	1079	-1	6	24	2
4653	1078	-1	7	36	2
4654	1078	-1	6	-1	-1
4655	1078	-1	4	-1	-1
4656	2416	-1	8	43	2
4657	1077	-1	7	25	2
4658	2415	2	8	37	2
4659	1076	-1	7	-1	-1
4660	1075	-1	6	23	2
4661	1074	-1	4	-1	-1
4662	1074	-1	8	40	2
4663	1073	0	4	20	2
4664	1072	-1	3	-1	-1
4665	2410	-1	5	28	2
4666	1071	-1	2	-1	-1
4667	1070	-1	5	30	2
4668	1069	-1	6	48	1
4669	1068	-1	5	26	2
4670	1068	-1	5	34	1
4671	1068	-1	7	20	2
4672	1067	-1	6	-1	-1
4673	1067	-1	7	24	2
4674	1065	-1	5	36	2
4675	1064	-1	3	-1	-1
4676	1062	-1	6	25	2
4677	1060	0	3	24	2
4678	1060	-1	5	22	2
4679	1060	-1	5	25	2
4680	1057	-1	3	26	2
4681	1057	-1	3	43	2
4682	1057	-1	7	25	2
4683	1057	-1	7	33	2
4684	1056	-1	7	29	1
4685	1056	-1	6	25	2
4686	1055	-1	6	24	2
4687	1054	-1	5	-1	-1
4688	1054	-1	5	26	2
4689	1053	-1	7	22	1
4690	1052	-1	7	49	2
4691	1052	-1	8	-1	-1
4692	1051	6	10	27	2
4693	1050	-1	2	-1	-1
4694	1050	-1	7	-1	-1
4695	1049	-1	6	34	2
4696	1049	-1	6	24	2
4697	1049	-1	5	42	2
4698	1049	-1	6	-1	-1
4699	1049	-1	5	34	2
4700	1047	-1	4	30	2
4701	1045	-1	7	45	2
4702	1044	-1	8	30	1
4703	1044	-1	6	23	2
4704	1043	-1	6	36	2
4705	1043	-1	3	-1	-1
4706	1043	-1	6	29	2
4707	1042	5	4	23	2
4708	1041	-1	5	36	2
4709	1041	-1	8	26	2
4710	1040	-1	3	-1	-1
4711	1040	-1	8	33	2
4712	1040	-1	6	28	2
4713	1039	-1	7	-1	-1
4714	1037	-1	6	27	2
4715	1036	8	7	25	1
4716	1035	-1	12	47	1
4717	1035	-1	12	57	2
4718	1035	3	6	25	2
4719	1034	-1	3	-1	-1
4720	1033	-1	5	-1	-1
4721	1033	-1	8	-1	-1
4722	2404	-1	6	32	2
4723	1031	-1	4	22	2
4724	1030	-1	7	-1	-1
4725	2402	-1	5	33	1
4726	2402	-1	6	32	2
4727	1028	-1	6	23	2
4728	1028	-1	8	31	2
4729	2400	-1	6	-1	-1
4730	1028	-1	3	-1	-1
4731	1028	0	7	29	2
4732	2397	-1	6	29	2
4733	2397	-1	4	-1	-1
4734	1023	-1	7	62	1
4735	1023	-1	5	27	2
4736	2393	-1	6	-1	-1
4737	1021	-1	5	24	2
4738	1021	-1	6	32	2
4739	1021	-1	6	40	2
4740	2388	1	7	31	2
4741	1019	-1	8	44	2
4742	1019	-1	6	26	1
4743	1019	-1	6	32	2
4744	2386	-1	6	28	2
4745	1017	-1	6	38	1
4746	1016	2	4	25	2
4747	1016	0	6	26	2
4748	1016	-1	6	23	2
4749	1016	-1	5	-1	-1
4750	1015	3	6	27	2
4751	2380	-1	7	36	2
4752	1014	-1	6	31	2
4753	1013	-1	3	-1	-1
4754	1013	-1	6	-1	-1
4755	1012	-1	7	33	1
4756	1012	-1	8	22	2
4757	1012	-1	4	-1	-1
4758	1012	-1	7	32	1
4759	1012	-1	7	41	2
4760	1012	1	7	25	2
4761	1010	-1	6	43	2
4762	1009	-1	6	32	2
4763	1009	-1	3	23	2
4764	1008	-1	7	42	2
4765	1008	-1	6	31	2
4766	1007	0	7	23	2
4767	1007	-1	6	26	2
4768	1007	-1	3	-1	-1
4769	2375	-1	8	30	1
4770	1006	-1	8	27	2
4771	1006	-1	4	45	2
4772	1004	-1	4	27	2
4773	1004	-1	5	-1	-1
4774	1003	-1	5	-1	-1
4775	1003	-1	5	25	2
4776	1002	-1	7	44	2
4777	1002	-1	5	-1	-1
4778	1002	-1	7	29	2
4779	1000	-1	6	-1	-1
4780	1000	-1	3	25	2
4781	999	-1	3	35	2
4782	999	3	7	26	2
4783	999	-1	5	-1	-1
4784	999	-1	7	25	2
4785	998	-1	5	46	2
4786	998	-1	5	-1	-1
4787	2365	3	8	36	2
4788	997	-1	5	-1	-1
4789	997	-1	5	21	2
4790	2364	-1	8	23	2
4791	997	-1	6	22	2
4792	3134	0	6	38	2
4793	2361	1	8	27	2
4794	995	2	6	35	2
4795	995	-1	4	-1	-1
4796	995	-1	6	30	2
4797	995	2	11	-1	-1
4798	2358	-1	7	35	1
4799	2358	-1	7	28	2
4800	994	-1	4	-1	-1
4801	2356	4	9	33	1
4802	993	-1	6	28	2
4803	993	-1	5	-1	-1
4804	2353	-1	6	40	2
4805	2353	5	7	28	1
4806	991	-1	8	23	1
4807	2351	1	8	27	2
4808	989	-1	6	30	2
4809	2349	-1	7	31	2
4810	988	-1	3	23	2
4811	2346	-1	6	31	2
4812	987	-1	3	-1	-1
4813	987	-1	6	20	2
4814	987	-1	3	-1	-1
4815	987	-1	7	24	2
4816	986	-1	6	23	2
4817	985	-1	7	44	2
4818	985	0	6	24	2
4819	984	-1	11	-1	-1
4820	2341	-1	4	25	1
4821	984	2	8	26	2
4822	2340	-1	6	30	2
4823	983	-1	5	28	2
4824	982	-1	6	27	2
4825	2336	6	10	25	1
4826	980	-1	6	27	1
4827	980	-1	3	25	1
4828	980	3	6	23	2
4829	980	-1	11	-1	-1
4830	980	-1	6	33	1
4831	980	-1	2	-1	-1
4832	979	-1	6	35	2
4833	979	-1	4	-1	-1
4834	979	-1	6	31	2
4835	979	-1	7	40	2
4836	2334	-1	8	36	2
4837	979	-1	7	20	2
4838	978	-1	4	-1	-1
4839	977	-1	8	20	2
4840	977	-1	6	24	2
4841	2333	-1	8	29	2
4842	977	-1	7	-1	-1
4843	976	-1	4	-1	-1
4844	976	-1	5	-1	-1
4845	2332	11	7	34	2
4846	976	-1	5	22	2
4847	976	-1	7	23	2
4848	2331	8	7	35	2
4849	975	5	6	25	2
